PathFileType	4	(X/Y/Z)	squat.trc																																					
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames																																	
120	120	1544	8	mm	120	0	1544																																	
frame#	Time	Ankle_4	Ankle_4	Ankle_4	Ankle_3	Ankle_3	Ankle_3	Ankle_2	Ankle_2	Ankle_2	Ankle_1	Ankle_1	Ankle_1	Tibia_2	Tibia_2	Tibia_2	Pelvis_1	Pelvis_1	Pelvis_1	Pelvis_2	Pelvis_2	Pelvis_2	Femur_1 	Femur_1 	Femur_1 	Femur_2	Femur_2	Femur_2	Tibia_1	Tibia_1	Tibia_1	Ankle_5	Ankle_5	Ankle_5	Unlabeled:5029	Unlabeled:5029	Unlabeled:5029	Unlabeled:5030	Unlabeled:5030	Unlabeled:5030
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	Z8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X12	Y12	Z12
																																								
																																								
																																								
																																								
																																								
802	6.683333	-183.75621	1.234487	255.858154	197.091095	1284.03418	623.716553	16.859102	-0.818862	258.348755	17.790621	-0.460788	-9.066648	194.094742	1162.426514	583.797546	192.781799	795.14502	414.729431	114.558167	234.709061	146.796539	187.824951	655.921021	332.75882	112.162643	109.54348	125.688759	116.582031	22.523045	129.850754	193.673233	1383.509155	645.372009						
803	6.691667	-183.750198	1.300264	255.841965	197.115768	1284.206543	623.268738	16.883699	-0.816226	258.333374	17.825312	-0.375964	-9.061814	194.084824	1162.576294	583.409546	192.976913	795.238464	414.483826	114.477974	234.96846	147.065384	188.123108	656.041931	332.679871	112.195831	109.564476	125.701576	116.650826	22.566404	129.860443	193.756195	1383.237793	644.987732						
804	6.7	-183.737869	1.279452	255.844528	197.119186	1284.357544	622.869446	16.891518	-0.822528	258.337036	17.815254	-0.413938	-9.060038	194.103378	1163.027466	582.705261	193.130936	795.246399	414.294556	114.483673	234.964462	147.072937	188.326843	655.932678	332.659851	112.188721	109.575104	125.67981	116.627632	22.569729	129.86409	193.730164	1383.862183	644.305908						
805	6.708333	-183.794327	1.186386	255.861221	197.092651	1284.459229	622.489075	16.759413	-0.285913	258.011993	17.752779	-0.530695	-9.077553	194.077133	1163.088013	582.427551	193.193222	795.208435	414.134399	114.606094	234.626465	146.817673	188.467789	655.713135	332.670654	112.149986	109.491989	125.684097	116.607269	22.42115	129.867767	193.760284	1383.978882	643.80249						
806	6.716667	-183.856323	1.093335	255.832855	197.086899	1284.197021	622.370605	16.698112	-0.430293	258.007294	17.685442	-0.688252	-9.074828	194.030884	1163.119751	582.131653	193.24176	795.153992	413.960205	114.598244	234.498474	146.804276	188.528503	655.310852	332.727356	112.119781	109.35527	125.648483	116.551338	22.361771	129.825699	193.822464	1383.527344	643.594055						
807	6.725	-183.919891	0.946823	255.808945	197.064575	1284.230591	622.018188	16.783266	-1.174557	258.369843	17.60882	-0.921607	-9.086478	193.876892	1162.581177	582.124756	193.290817	795.133423	413.81427	114.387138	234.611816	147.088135	188.581848	654.923828	332.785187	112.091385	109.236977	125.640869	116.533981	22.21946	129.780945	193.745361	1384.012817	642.913696						
808	6.733333	-183.934738	0.890419	255.791214	197.026642	1284.279419	621.632141	16.744322	-1.310648	258.376862	17.507673	-1.140912	-9.081063	193.823502	1162.529419	581.872742	193.313416	795.088745	413.715271	114.384811	234.488083	147.080322	186.288696	657.788208	331.623718	112.066849	109.175453	125.61676	116.483047	22.153095	129.755539	193.73761	1384.066895	642.510864						
809	6.741667	-183.943375	0.852987	255.768951	197.004837	1284.321533	621.340515	16.610298	-0.711422	258.018402	17.446899	-1.294948	-9.083606	193.792099	1162.531982	581.647522	193.368484	795.06488	413.574799	114.377487	234.407852	147.071411	186.355713	657.671326	331.638214	112.062927	109.124329	125.584198	116.460358	22.083134	129.728485	193.858276	1383.556885	642.435547						
810	6.75	-183.964249	0.808392	255.776947	197.008835	1284.385742	621.014038	16.591728	-0.715958	258.006012	17.426653	-1.284382	-9.091902	193.78006	1162.579834	581.406982	193.376755	795.036255	413.478394	114.57177	234.187042	146.766891	186.385544	657.628113	331.649902	112.402237	110.038895	125.680923	116.465294	22.049971	129.709518	193.751404	1384.214478	641.791016						
811	6.758333	-183.956665	0.838581	255.771133	196.996628	1284.849487	620.389954	16.612156	-0.705401	258.012451	17.456448	-1.237161	-9.102602	193.832123	1162.698608	581.168152	193.434082	795.116455	413.44873	114.433403	234.414215	147.091522	186.434647	657.691223	331.664886	112.089363	109.175888	125.626595	116.496078	22.100401	129.716995	193.823822	1383.789673	641.750366						
812	6.766667	-183.93158	0.911669	255.78717	197.013123	1284.944824	620.137451	16.64262	-0.611033	258.015503	17.53001	-1.064841	-9.10478	193.885696	1162.878662	580.94043	193.451385	795.098633	413.420654	114.609734	234.294907	146.793503	186.462265	657.820923	331.653961	112.090858	109.203407	125.645248	116.503983	22.132633	129.783295	193.853668	1383.970947	641.405334						
813	6.775	-183.875092	1.001554	255.814255	197.059769	1285.099243	619.915466	16.784779	-1.150955	258.370392	17.641533	-0.847246	-9.088084	194.094421	1163.588135	580.393738	193.486542	795.201294	413.409363	114.664627	234.382339	146.834885	186.492081	657.984924	331.660858	112.148842	109.286293	125.661568	116.543022	22.235386	129.789917	193.799881	1384.748291	640.814026						
814	6.783333	-183.816238	1.16092	255.837891	197.113892	1285.231079	619.729553	16.729395	-0.337437	258.02948	17.725792	-0.619949	-9.088626	194.138123	1163.741699	580.248657	193.501144	795.298645	413.386078	114.559738	234.780228	147.138489	186.518799	658.229614	331.673615	112.179466	109.351486	125.672562	116.57283	22.331377	129.826462	193.8078	1384.904175	640.563477						
815	6.791667	-183.776764	1.220589	255.841232	197.119751	1285.352417	619.591003	16.777018	-0.29629	258.037384	17.789181	-0.498343	-9.085191	194.172348	1163.887573	580.139587	193.507843	795.372742	413.38089	114.609184	234.891373	147.117294	186.558136	658.367554	331.696075	112.176979	109.501045	125.712234	116.663773	22.451368	129.858658	193.803085	1385.054199	640.377625						
816	6.8	-183.759018	1.300402	255.849747	197.147278	1285.458862	619.46051	16.790253	-0.22104	258.035767	17.814642	-0.38046	-9.059935	194.182465	1163.978271	580.051819	193.456619	795.398193	413.403473	114.618462	234.950668	147.13266	186.528839	658.464966	331.70575	112.221687	109.510529	125.722229	116.66703	22.52313	129.840775	193.796921	1385.15979	640.230164						
817	6.808333	-183.762817	1.261185	255.850021	197.138672	1285.498779	619.382141	16.882219	-0.856515	258.34671	17.813093	-0.473706	-9.078172	194.169403	1163.97937	580.017822	193.38147	795.401245	413.419769	114.58812	234.919724	147.109558	188.813934	655.753967	332.658051	112.200462	109.48896	125.680595	116.652695	22.514803	129.826935	193.782028	1385.189941	640.11908						
818	6.816667	-183.793198	1.199872	255.836136	197.118332	1285.480713	619.331177	16.749504	-0.318149	258.028046	17.751598	-0.589286	-9.072112	194.10762	1163.948975	579.997009	193.264542	795.327454	413.464417	114.510796	234.848816	147.081421	188.592606	655.605347	332.708374	112.152512	109.372833	125.674736	116.608177	22.422409	129.822571	193.761353	1385.198975	640.053101						
819	6.825	-183.843826	1.063563	255.827667	197.11235	1285.111938	619.469116	16.701803	-0.446462	258.03064	17.682985	-0.774968	-9.100941	194.110687	1163.847778	580.03894	193.136047	795.226257	413.517334	114.575157	234.487518	146.793396	188.366684	655.337952	332.763977	112.100761	109.309868	125.659241	116.527725	22.286493	129.821426	193.745529	1385.143677	639.954773						
820	6.833333	-183.899872	0.958888	255.805496	197.122147	1285.385498	619.161194	16.634014	-0.58288	258.01123	17.6001	-0.969889	-9.10029	194.037384	1162.848389	580.60614	193.019806	795.109558	413.552094	114.516762	234.369339	146.75769	188.077606	655.118652	332.784271	112.072662	109.223862	125.633865	116.507294	22.15906	129.784225	193.779709	1385.009155	639.854736						
821	6.841667	-183.939606	0.848303	255.789368	197.188004	1284.978516	619.313904	16.606863	-0.641598	258.009888	17.494091	-1.108943	-9.106072	194.080795	1162.773438	580.597351	192.916779	795.020752	413.600586	114.450417	234.322266	146.730515	187.836105	655.035828	332.762756	112.060585	109.14045	125.591827	116.461166	22.124229	129.767426	193.830688	1384.961304	639.726501						
822	6.85	-183.956436	0.826552	255.757477	197.293625	1285.355835	618.988831	16.597378	-0.698073	257.991211	17.440353	-1.325459	-9.114996	194.135117	1162.735596	580.543152	192.839523	794.98761	413.627777	114.401749	234.341171	146.687241	187.679611	654.981689	332.763702	112.043228	109.136887	125.618713	116.447174	22.053837	129.738205	193.884476	1384.974243	639.638916						
823	6.858333	-183.941071	0.790077	255.770508	197.406387	1284.978027	619.178345	16.573347	-0.707018	257.98822	17.437452	-1.360697	-9.108241	194.258057	1162.756104	580.496338	192.80748	794.970154	413.647827	114.359016	234.308182	146.589691	187.499847	655.025146	332.705597	112.042236	109.058739	125.570686	116.428802	22.06963	129.7034	193.995758	1384.949707	639.502686						
824	6.866667	-183.94223	0.828057	255.766266	197.574387	1285.021484	619.108826	16.576138	-0.644087	257.979431	17.447945	-1.243404	-9.1235	194.382217	1162.835205	580.454041	192.737518	794.99408	413.700928	114.353989	234.397415	146.578339	187.369461	655.207458	332.611176	112.020119	109.163086	125.564888	116.437965	22.093758	129.714706	194.096756	1385.068237	639.465149						
825	6.875	-183.932968	0.887632	255.765854	197.78653	1285.179443	619.066467	16.700645	-1.192305	258.328308	17.532818	-1.096769	-9.120131	194.554199	1162.962524	580.393311	192.716873	795.018311	413.743256	114.344734	234.498978	146.571564	187.263885	655.418396	332.518433	112.020752	109.220398	125.589165	116.458092	22.170803	129.74202	194.236984	1385.189331	639.383545						
826	6.883333	-183.874786	0.996759	255.797119	198.019043	1285.613281	618.781616	16.643841	-0.497962	258.000153	17.624371	-0.858826	-9.109183	194.774033	1163.129028	580.355103	192.682983	795.12262	413.773621	114.335724	234.592392	146.541702	187.179367	655.775757	332.371216	112.025772	109.259506	125.578064	116.480705	22.254532	129.759888	194.432632	1385.297241	639.334229						
827	6.891667	-183.839462	1.112187	255.818909	198.267014	1285.774048	618.769531	16.757551	-0.913776	258.295837	17.716745	-0.654755	-9.096066	194.936798	1163.24292	580.316406	192.720276	795.212341	413.776306	114.357162	234.700195	146.531998	187.152542	656.10791	332.259003	112.035126	109.39183	125.584778	116.504898	22.370687	129.776062	194.603714	1385.427246	639.302551						
828	6.9	-183.777954	1.247837	255.821167	198.474548	1285.874023	618.748047	16.718348	-0.214528	258.00769	17.761686	-0.520086	-9.085604	195.252579	1163.79248	580.087585	192.699219	795.336121	413.763489	114.384933	234.83075	146.500916	187.037582	656.447083	332.064117	112.055923	109.40493	125.571922	116.555122	22.457243	129.817017	194.811356	1385.574951	639.258484						
829	6.908333	-183.753738	1.271004	255.826889	198.680344	1285.92749	618.717468	16.795687	-0.754441	258.288269	17.808994	-0.458561	-9.081997	195.408417	1163.837402	580.102051	192.719727	795.42157	413.729004	114.363129	234.878387	146.468933	186.944977	656.622864	331.963867	112.067673	109.543213	125.58532	116.579872	22.549273	129.792053	195.005402	1385.625122	639.192505						
830	6.916667	-183.760895	1.275613	255.827759	198.852814	1285.954102	618.697632	16.726221	-0.147101	258.009521	17.789204	-0.467603	-9.087046	195.578644	1163.86145	580.074341	192.710144	795.429138	413.699127	114.387634	234.867218	146.436157	186.820816	656.69342	331.828583	112.061401	109.515312	125.56601	116.557487	22.516314	129.775177	195.230453	1385.650269	639.15094						
831	6.925	-183.798935	1.172799	255.83667	199.009918	1285.915894	618.65863	16.770782	-0.780606	258.280182	17.752756	-0.516517	-9.089714	195.722519	1163.829956	580.03894	192.686325	795.454407	413.630249	114.352036	234.811478	146.367569	186.697464	656.677795	331.713989	112.052444	109.449745	125.573318	116.536652	22.503265	129.779709	195.381485	1385.212891	639.303589						
832	6.933333	-183.847763	1.095083	255.829041	199.153427	1285.917603	618.619873	16.709091	-0.904968	258.288025	17.695051	-0.718837	-9.108447	195.743729	1163.376831	580.185913	192.683578	795.443237	413.545288	114.313011	234.777206	146.318756	186.559555	656.575317	331.560883	111.990891	109.365799	125.540703	116.466141	22.362095	129.775223	195.519043	1385.125122	639.273743						
833	6.941667	-183.874039	0.964582	255.799561	199.279892	1285.870972	618.555664	16.655508	-1.032901	258.29422	17.620008	-0.875768	-9.084948	195.823669	1163.332642	580.132874	192.641586	795.396606	413.433411	114.299332	234.687759	146.22966	186.454514	656.463196	331.455261	111.955009	109.298111	125.519646	116.445068	22.24362	129.723389	195.693466	1385.093384	639.20343						
834	6.95	-183.92981	0.880444	255.771912	199.390015	1285.861328	618.517517	16.551903	-0.527986	257.968018	17.535002	-1.079825	-9.10629	195.915359	1163.3125	580.090271	192.606934	795.39093	413.30307	114.269379	234.664261	146.168365	186.316742	656.386475	331.316925	111.945457	109.202438	125.491959	116.430641	22.18148	129.69519	195.840332	1385.026855	639.196655						
835	6.958333	-183.938446	0.852733	255.749283	199.501343	1285.822998	618.446899	16.541977	-0.541698	257.980896	17.489513	-1.232403	-9.115486	196.026901	1163.301636	580.03717	192.628235	795.425598	413.143646	114.249153	234.624954	146.112381	186.269714	656.313599	331.152618	111.920944	109.19574	125.503632	116.403419	22.123024	129.676422	195.973114	1384.980591	639.176208						
836	6.966667	-183.951828	0.813804	255.753403	199.635132	1285.859253	618.372925	16.516895	-0.579753	257.955719	17.437408	-1.224181	-9.115021	196.111816	1163.302124	579.980774	192.649521	795.484619	413.003693	114.253288	234.677689	146.078003	186.258392	656.313904	331.070953	111.92347	109.218132	125.482841	116.385201	22.11939	129.691025	196.156097	1384.964111	639.077148						
837	6.975	-183.954834	0.858999	255.759262	199.7966	1285.927002	618.308716	16.532446	-0.564283	257.965515	17.454042	-1.191314	-9.123528	196.248779	1163.363159	579.872192	192.694031	795.59259	412.867035	114.270927	234.667191	146.057663	186.266373	656.421448	330.85791	111.935524	109.176804	125.483109	116.394676	22.117867	129.701019	196.322235	1385.040039	639.015259						
838	6.983333	-183.927216	0.881415	255.780457	199.958405	1286.002319	618.211731	16.532598	-0.531416	257.972198	17.504265	-1.124774	-9.112687	196.383331	1163.470215	579.745117	192.734985	795.686646	412.701843	114.306168	234.716003	146.054672	186.344574	656.587708	330.70282	111.960434	109.206474	125.50621	116.423973	22.187197	129.696213	196.573151	1385.129272	638.949585						
839	6.991667	-183.891602	0.959673	255.777771	200.163712	1286.100952	618.169189	16.552727	-0.460702	257.978119	17.583714	-0.923365	-9.090525	196.636612	1163.973511	579.443237	192.782669	795.809448	412.553497	114.343307	234.791656	146.062668	186.410156	656.854004	330.505768	111.996521	109.296616	125.542534	116.446281	22.283567	129.744354	196.735077	1385.713867	638.726563						
840	7	-183.860306	1.063233	255.807281	200.334869	1286.198364	618.088318	16.59758	-0.329151	257.985962	17.661074	-0.734227	-9.103982	196.77449	1164.119141	579.340271	192.875244	795.996582	412.39624	114.379219	234.87854	146.060989	186.537292	657.05011	330.311401	112.036156	109.339691	125.555275	116.495865	22.388163	129.754028	196.939835	1385.842896	638.646484						
841	7.008333	-183.811111	1.17112	255.832458	200.49762	1286.282837	618.000183	16.640915	-0.21672	257.98468	17.728983	-0.591689	-9.082621	196.912979	1164.217896	579.244568	192.975357	796.181335	412.250519	114.38765	234.958893	146.03537	186.633881	657.38562	330.131958	112.032173	109.475273	125.553024	116.525864	22.482069	129.763504	197.063751	1386.001831	638.550415						
842	7.016667	-183.760193	1.251616	255.84436	200.661697	1286.391113	617.914856	16.734865	-0.683653	258.263	17.773201	-0.460733	-9.086761	197.060303	1164.335938	579.130676	193.09166	796.358887	412.091187	114.390114	235.054794	146.009567	186.731781	657.599121	329.974915	112.05661	109.531433	125.550865	116.555786	22.557133	129.810913	197.237686	1386.098999	638.444824						
843	7.025	-183.740692	1.271063	255.837769	200.772949	1286.486572	617.823669	16.688686	-0.086378	258.006653	17.799793	-0.450019	-9.079085	197.159973	1164.447876	579.048889	193.195297	796.447693	411.93927	114.421707	235.110016	145.990692	186.806946	657.765259	329.804108	112.097099	109.538185	125.577423	116.560066	22.604082	129.806168	197.352524	1386.217651	638.377747						
844	7.033333	-183.7659	1.250507	255.830826	200.876907	1286.523804	617.734558	16.720833	-0.668735	258.253113	17.788261	-0.439169	-9.071876	197.228653	1164.473267	578.942627	193.228806	796.542236	411.765533	114.42765	235.090302	145.961685	186.813538	657.717712	329.688263	112.067169	109.502022	125.54306	116.546638	22.586584	129.770599	197.456757	1386.2052	638.251282						
845	7.041667	-183.812134	1.165535	255.832916	200.933807	1286.537842	617.622437	16.625034	-0.236487	258.000427	17.739212	-0.600991	-9.08716	197.273575	1164.459717	578.840698	193.258698	796.553772	411.620148	114.419365	235.006195	145.90834	186.856033	657.604309	329.556732	112.056351	109.447083	125.549507	116.494965	22.454205	129.768753	197.490662	1386.190796	638.152954						
846	7.05	-183.861786	1.064144	255.811722	200.985474	1286.51355	617.522949	16.589037	-0.315365	258.001556	17.671291	-0.760004	-9.078932	197.304733	1164.423462	578.741882	193.279327	796.510681	411.461487	114.378723	234.946518	145.857513	186.790955	657.401855	329.492889	112.031502	109.338776	125.518608	116.479576	22.39703	129.750473	197.55368	1386.200928	638.050964						
847	7.058333	-183.916504	0.955438	255.792862	201.030197	1286.461426	617.374268	16.576017	-1.01401	258.283875	17.579193	-0.963702	-9.0866	197.311554	1164.395386	578.636353	193.276413	796.508972	411.310791	114.378128	234.853333	145.814255	186.736603	657.154053	329.454742	111.991951	109.256905	125.536827	116.432556	22.269741	129.734268	197.597702	1386.152466	637.950684						
848	7.066667	-183.943512	0.874893	255.770264	201.089828	1286.461792	617.244751	16.513527	-0.502432	257.992462	17.473816	-1.196505	-9.1001	197.337997	1164.362427	578.528748	193.288589	796.502502	411.170898	114.368988	234.806015	145.767639	186.692184	657.006165	329.400574	111.995239	109.195518	125.481262	116.414536	22.170395	129.678177	197.633072	1386.139893	637.830261						
