,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
10.991667,0.554143,1.967016,0.56278,1.842416,0.556902,1.712085,0.57005,1.536737,0.583778,1.296077,0.615585,1.112864,0.685083,0.90864,0.739394,0.531762,0.756332,0.137386
11,0.554843,1.967114,0.563473,1.842465,0.557508,1.71212,0.570406,1.536831,0.583785,1.296071,0.615337,1.112885,0.684646,0.90854,0.739011,0.531644,0.756195,0.137307
11.008333,0.555516,1.967205,0.564055,1.842404,0.558035,1.712112,0.570688,1.536824,0.583765,1.296053,0.615053,1.112887,0.684161,0.908405,0.73859,0.531539,0.756041,0.137262
11.016667,0.556171,1.967152,0.564535,1.84231,0.558449,1.712086,0.570884,1.536776,0.583651,1.295959,0.614766,1.112877,0.683767,0.908208,0.738251,0.531412,0.755915,0.137262
11.025,0.556655,1.967015,0.564905,1.842164,0.558772,1.711975,0.571055,1.536681,0.583562,1.2959,0.614507,1.112797,0.683446,0.908056,0.737949,0.531305,0.755774,0.137202
11.033333,0.557044,1.966832,0.565165,1.84204,0.55897,1.711891,0.571149,1.536548,0.583516,1.295798,0.614365,1.112716,0.683263,0.907911,0.737766,0.531181,0.755699,0.137102
11.041667,0.557241,1.966719,0.56528,1.841918,0.559084,1.711769,0.571226,1.536386,0.583491,1.295661,0.614291,1.112601,0.683174,0.907789,0.73769,0.531077,0.755611,0.137066
11.05,0.55733,1.966568,0.565342,1.841789,0.559093,1.711639,0.571243,1.536253,0.583487,1.295516,0.614355,1.112494,0.68314,0.90772,0.737634,0.530927,0.755615,0.1371
11.058333,0.557303,1.966443,0.565297,1.841663,0.559022,1.711487,0.571196,1.536086,0.583471,1.29543,0.614384,1.112401,0.683207,0.90766,0.737676,0.530933,0.755602,0.136996
11.066667,0.557166,1.96644,0.565165,1.841587,0.558894,1.711349,0.571106,1.536016,0.5835,1.295358,0.614458,1.112313,0.683329,0.907601,0.737727,0.530827,0.755606,0.137014
11.075,0.556988,1.966416,0.565002,1.841555,0.558708,1.711268,0.570987,1.535944,0.583503,1.295274,0.61458,1.112275,0.683438,0.907674,0.737824,0.530864,0.755664,0.137009
11.083333,0.556819,1.966399,0.564842,1.84154,0.558534,1.711247,0.570883,1.535888,0.583475,1.295315,0.614657,1.112278,0.683537,0.907749,0.73789,0.530912,0.755687,0.137071
11.091667,0.556622,1.966447,0.564674,1.841548,0.558371,1.711233,0.570773,1.535869,0.583439,1.295278,0.614696,1.112309,0.68363,0.907792,0.737933,0.53093,0.755696,0.137083
11.1,0.55645,1.966545,0.564572,1.84157,0.558237,1.711301,0.570669,1.535908,0.583378,1.295321,0.614832,1.11182,0.683629,0.907856,0.737992,0.531008,0.755753,0.137139
11.108333,0.556346,1.966597,0.564467,1.841605,0.55812,1.711328,0.570544,1.535905,0.583318,1.295331,0.6147,1.112385,0.683661,0.907878,0.738001,0.530992,0.755797,0.137143
11.116667,0.556285,1.96668,0.56443,1.841637,0.558092,1.711387,0.570522,1.535913,0.583264,1.295321,0.61475,1.111823,0.683622,0.907924,0.737963,0.531017,0.755811,0.137147
11.125,0.556288,1.966739,0.564481,1.841627,0.558078,1.711397,0.570484,1.535941,0.583204,1.295357,0.614668,1.111784,0.683525,0.907863,0.737858,0.53097,0.755761,0.137083
11.133333,0.556304,1.966779,0.564549,1.8416,0.558133,1.711419,0.570545,1.535918,0.583205,1.295308,0.614486,1.112314,0.683453,0.907799,0.7378,0.530914,0.755692,0.136959
11.141667,0.556452,1.966697,0.564675,1.841546,0.558227,1.711332,0.570605,1.535831,0.583169,1.295251,0.614441,1.112259,0.683365,0.907756,0.737716,0.53083,0.755653,0.136916
11.15,0.556589,1.966675,0.564834,1.841518,0.558363,1.711283,0.57074,1.535794,0.583239,1.295267,0.614476,1.112147,0.683339,0.907732,0.737701,0.530806,0.755621,0.136852
11.158333,0.556845,1.966559,0.565009,1.841456,0.558516,1.711213,0.570917,1.535741,0.583315,1.295222,0.614536,1.112103,0.683372,0.907701,0.737661,0.530755,0.75558,0.136828
11.166667,0.55704,1.966493,0.56524,1.841445,0.558712,1.711169,0.57111,1.535723,0.583484,1.295229,0.614632,1.112048,0.683418,0.907651,0.73769,0.530719,0.755596,0.136843
11.175,0.557282,1.966455,0.565428,1.841408,0.558882,1.711113,0.571348,1.535684,0.583631,1.295189,0.614763,1.112042,0.683508,0.907698,0.737792,0.530717,0.755616,0.136864
11.183333,0.557548,1.966432,0.565675,1.841418,0.559118,1.711098,0.57162,1.535688,0.583866,1.295237,0.614967,1.112074,0.683634,0.907742,0.737873,0.530744,0.755608,0.136908
11.191667,0.557749,1.966427,0.565926,1.841478,0.55939,1.711121,0.571962,1.535657,0.584117,1.295285,0.615169,1.112141,0.683797,0.907817,0.737953,0.530765,0.75565,0.136931
11.2,0.557983,1.966511,0.566191,1.841503,0.559718,1.71113,0.572274,1.535666,0.584382,1.295339,0.615431,1.112195,0.683945,0.907843,0.738089,0.530816,0.755672,0.137009
11.208333,0.55832,1.966475,0.566501,1.841499,0.560022,1.711118,0.572622,1.535638,0.584658,1.29535,0.615672,1.112229,0.684108,0.907839,0.738218,0.530782,0.75573,0.136985
11.216667,0.558586,1.966534,0.566834,1.841535,0.560399,1.711122,0.572944,1.535562,0.584949,1.295329,0.615899,1.112234,0.684277,0.907866,0.73834,0.530773,0.755745,0.136953
11.225,0.558943,1.966466,0.567148,1.841553,0.560752,1.711143,0.573271,1.535525,0.585186,1.295287,0.616084,1.11229,0.68438,0.907798,0.738426,0.530727,0.755768,0.1369
11.233333,0.559306,1.966442,0.567518,1.841529,0.56118,1.711133,0.573546,1.535468,0.585417,1.295258,0.616234,1.112271,0.684529,0.907724,0.738508,0.530649,0.755767,0.136826
11.241667,0.559676,1.966424,0.567866,1.84153,0.561575,1.711103,0.573798,1.535376,0.585662,1.295196,0.6164,1.112244,0.684607,0.907686,0.738567,0.530588,0.75577,0.136767
11.25,0.560061,1.966459,0.568215,1.84153,0.561957,1.711099,0.574033,1.535396,0.58585,1.295195,0.616505,1.112244,0.684658,0.907627,0.738571,0.530545,0.755792,0.136746
11.258333,0.560429,1.966411,0.568574,1.841498,0.562307,1.711057,0.574259,1.535361,0.585978,1.295157,0.616584,1.112209,0.684688,0.907581,0.738574,0.530493,0.755795,0.136669
11.266667,0.560793,1.966438,0.568915,1.841506,0.562615,1.711072,0.574446,1.535403,0.586117,1.295188,0.616603,1.112217,0.684663,0.907588,0.738553,0.530486,0.755769,0.136667
11.275,0.561126,1.966501,0.569223,1.841519,0.562921,1.71107,0.574624,1.535434,0.586155,1.295143,0.616614,1.112184,0.684579,0.907531,0.738487,0.530458,0.755758,0.136658
11.283333,0.561446,1.966564,0.569487,1.841534,0.563176,1.711102,0.574808,1.535494,0.58622,1.295186,0.616587,1.11218,0.684477,0.907523,0.738406,0.530457,0.75573,0.1367
11.291667,0.561711,1.966536,0.569745,1.841557,0.563388,1.7111,0.574953,1.535506,0.586238,1.295181,0.616501,1.11217,0.684375,0.907518,0.738296,0.53042,0.755711,0.136738
11.3,0.56198,1.966567,0.56998,1.84162,0.56355,1.71114,0.57505,1.535572,0.58618,1.295212,0.616422,1.112186,0.684202,0.907473,0.738156,0.530369,0.755696,0.136695
11.308333,0.562169,1.966576,0.570155,1.84163,0.563707,1.711127,0.575117,1.535599,0.586123,1.295201,0.616297,1.112143,0.684006,0.907461,0.737986,0.530371,0.755674,0.136711
11.316667,0.562332,1.966641,0.570327,1.841646,0.563791,1.711211,0.57513,1.535637,0.586044,1.295238,0.616171,1.112147,0.683802,0.907439,0.737861,0.530359,0.755627,0.136713
11.325,0.562477,1.966698,0.570467,1.84164,0.563838,1.7112,0.575121,1.535639,0.58593,1.295297,0.616027,1.112103,0.683595,0.907385,0.737686,0.530344,0.755632,0.136753
11.333333,0.562586,1.966789,0.570543,1.841648,0.563892,1.711215,0.575074,1.535657,0.585768,1.295252,0.615871,1.112123,0.683396,0.90739,0.737535,0.530232,0.755586,0.13679
11.341667,0.562665,1.966863,0.570635,1.84166,0.563916,1.711251,0.57504,1.535698,0.585627,1.295219,0.615684,1.112108,0.683169,0.907328,0.737345,0.530258,0.755551,0.136755
11.35,0.562749,1.966803,0.570686,1.841648,0.563892,1.711261,0.574968,1.53566,0.585504,1.295197,0.615496,1.112029,0.682939,0.907322,0.7372,0.530177,0.755527,0.136739
11.358333,0.56282,1.966883,0.570736,1.841636,0.563881,1.711228,0.574885,1.535672,0.585338,1.295172,0.615311,1.112021,0.682718,0.907227,0.737028,0.530046,0.755488,0.136677
11.366667,0.562855,1.966897,0.570793,1.841597,0.563877,1.71124,0.574788,1.535644,0.585163,1.295137,0.615152,1.111935,0.682532,0.907101,0.736889,0.529975,0.755483,0.136658
11.375,0.562956,1.966914,0.570845,1.841598,0.563864,1.711272,0.57474,1.535622,0.585028,1.29505,0.614988,1.111921,0.682329,0.907034,0.736751,0.529907,0.75545,0.13659
11.383333,0.563051,1.966922,0.570908,1.841607,0.563852,1.711249,0.574649,1.535618,0.584902,1.295016,0.614796,1.111908,0.682095,0.906955,0.736622,0.529861,0.755432,0.136579
11.391667,0.563125,1.966968,0.571008,1.841612,0.563882,1.711275,0.574586,1.535608,0.584762,1.294949,0.614638,1.111917,0.68185,0.906888,0.73646,0.529782,0.755399,0.136551
11.4,0.563268,1.966999,0.571104,1.841605,0.563938,1.71132,0.574534,1.535596,0.584677,1.294918,0.614478,1.111825,0.681666,0.906805,0.736345,0.52978,0.755397,0.136526
11.408333,0.563393,1.967025,0.571197,1.841627,0.563993,1.711318,0.574508,1.53561,0.58458,1.294874,0.614303,1.111845,0.681476,0.906763,0.736199,0.52976,0.755365,0.136521
11.416667,0.563536,1.967103,0.571349,1.841649,0.56406,1.71136,0.574466,1.535616,0.584475,1.294841,0.614165,1.111827,0.681279,0.90673,0.736075,0.529718,0.755351,0.136565
11.425,0.56373,1.967156,0.571486,1.841684,0.564156,1.7114,0.574469,1.535643,0.584425,1.294803,0.614007,1.111856,0.681081,0.906674,0.735909,0.529701,0.755346,0.136564
11.433333,0.563923,1.967139,0.57164,1.841732,0.564272,1.711452,0.574496,1.535684,0.584324,1.294799,0.613871,1.111892,0.680873,0.906612,0.735767,0.52969,0.755307,0.136539
11.441667,0.564155,1.967207,0.571789,1.841792,0.564384,1.711484,0.574546,1.535732,0.584261,1.294813,0.613861,1.111322,0.680707,0.906541,0.73564,0.529691,0.755276,0.136565
11.45,0.564384,1.967268,0.571957,1.841831,0.564516,1.711531,0.57459,1.535776,0.584217,1.294785,0.613609,1.111876,0.68056,0.906526,0.735531,0.529608,0.755239,0.136527
11.458333,0.56458,1.967362,0.572115,1.84186,0.564674,1.711555,0.574649,1.535809,0.584173,1.294753,0.613526,1.11191,0.680421,0.906446,0.735394,0.529642,0.755227,0.136574
11.466667,0.564844,1.967345,0.572287,1.841854,0.56486,1.71158,0.574756,1.535825,0.584159,1.294754,0.61346,1.111861,0.680325,0.906372,0.73529,0.529607,0.7552,0.136571
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
