,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
5.6,0.130168,2.906818,0.135439,2.832583,0.136886,2.711764,0.182932,2.36383,0.264175,2.06338,0.33546,1.807659,0.523226,1.551829,0.803413,1.370905,1.134386,1.165621
5.608333,0.130189,2.906843,0.132337,2.836842,0.136559,2.712174,0.182415,2.36403,0.263219,2.063261,0.334609,1.808563,0.521921,1.551562,0.801142,1.369582,1.131441,1.163456
5.616667,0.130249,2.906888,0.135395,2.832572,0.136787,2.711767,0.181835,2.364217,0.262194,2.063293,0.333173,1.808458,0.521669,1.553232,0.799004,1.368825,1.128699,1.161197
5.625,0.12581,2.905791,0.132263,2.836795,0.136742,2.711678,0.181219,2.364331,0.26117,2.063264,0.331603,1.808196,0.519684,1.552495,0.796047,1.366358,1.125576,1.158851
5.633333,0.125731,2.905571,0.135373,2.832464,0.136719,2.71161,0.180592,2.364406,0.260047,2.063294,0.330175,1.808012,0.51758,1.551477,0.794058,1.365504,1.12232,1.155812
5.641667,0.130264,2.906828,0.13548,2.832352,0.136657,2.711544,0.17989,2.36457,0.258745,2.063241,0.32861,1.807855,0.515092,1.550053,0.791224,1.363586,1.118933,1.153264
5.65,0.130281,2.906856,0.135454,2.832343,0.136602,2.711473,0.179209,2.364758,0.257412,2.063136,0.326864,1.807698,0.510709,1.54616,0.788661,1.362156,1.115516,1.150795
5.658333,0.130223,2.906836,0.135386,2.832338,0.136572,2.711486,0.178477,2.365118,0.256518,2.063573,0.325068,1.807664,0.508515,1.545693,0.785363,1.360229,1.111808,1.147961
5.666667,0.130314,2.906902,0.135445,2.83232,0.136471,2.711521,0.177768,2.365513,0.255102,2.063719,0.323318,1.807648,0.508469,1.548277,0.782475,1.358871,1.108108,1.145002
5.675,0.13026,2.9069,0.135354,2.832424,0.136442,2.711608,0.177119,2.365858,0.253654,2.063895,0.321566,1.807853,0.506031,1.547758,0.779319,1.35716,1.10416,1.142401
5.683333,0.13025,2.906883,0.135289,2.832511,0.136328,2.711719,0.176326,2.366245,0.252311,2.064181,0.319564,1.807852,0.500686,1.543533,0.775937,1.355478,1.100035,1.139876
5.691667,0.125779,2.905873,0.135281,2.83254,0.13629,2.711833,0.175515,2.366655,0.250784,2.06439,0.317456,1.807908,0.497824,1.542632,0.772475,1.354137,1.09597,1.137329
5.7,0.129925,2.907102,0.132148,2.836877,0.136212,2.711918,0.174549,2.367149,0.249146,2.064775,0.315151,1.807966,0.495249,1.542371,0.768766,1.352421,1.091367,1.134341
5.708333,0.129917,2.90712,0.135105,2.832677,0.136132,2.711967,0.173595,2.367539,0.247611,2.065023,0.312751,1.807677,0.494233,1.543899,0.76506,1.350415,1.086799,1.131411
5.716667,0.125817,2.906048,0.135204,2.832575,0.136073,2.711949,0.172695,2.367851,0.24588,2.065135,0.310455,1.807682,0.491268,1.543127,0.761066,1.348407,1.082121,1.128092
5.725,0.130278,2.906998,0.135153,2.832609,0.135972,2.711873,0.171696,2.368123,0.243807,2.065056,0.307749,1.807542,0.486515,1.540623,0.756938,1.346669,1.076968,1.124796
5.733333,0.130258,2.906986,0.135177,2.832571,0.135911,2.711791,0.170676,2.368379,0.241429,2.064655,0.30507,1.807188,0.483666,1.540554,0.752562,1.344525,1.071881,1.121569
5.741667,0.130225,2.906967,0.135244,2.832453,0.135852,2.711731,0.169686,2.368637,0.239822,2.064919,0.301733,1.806649,0.479725,1.53945,0.748183,1.342375,1.066651,1.118097
5.75,0.130294,2.906992,0.135209,2.832471,0.135774,2.711698,0.168546,2.368935,0.237541,2.06472,0.298801,1.806507,0.475872,1.538413,0.743359,1.340428,1.060953,1.114826
5.758333,0.130311,2.907022,0.135138,2.832437,0.135664,2.711683,0.167424,2.369232,0.235477,2.065114,0.29575,1.806628,0.472006,1.537881,0.738662,1.338217,1.055379,1.111331
5.766667,0.130359,2.907061,0.13513,2.832447,0.135589,2.71172,0.166299,2.36959,0.23331,2.06532,0.292502,1.806392,0.46772,1.536725,0.733529,1.336461,1.049343,1.108132
5.775,0.130265,2.907056,0.134997,2.832582,0.135452,2.711782,0.164998,2.369998,0.230636,2.065413,0.288941,1.806353,0.463222,1.5361,0.72836,1.334525,1.043275,1.104779
5.783333,0.130411,2.907112,0.135014,2.83255,0.13537,2.711815,0.163891,2.37026,0.228476,2.065458,0.285943,1.80647,0.458709,1.535327,0.723104,1.332559,1.036944,1.101588
5.791667,0.130286,2.90709,0.134903,2.832639,0.135253,2.711869,0.162683,2.370712,0.225823,2.065518,0.282064,1.806116,0.453789,1.534376,0.717519,1.33083,1.030481,1.098186
5.8,0.130277,2.907099,0.130385,2.836505,0.13515,2.711894,0.161451,2.370964,0.223193,2.065401,0.278088,1.805801,0.449062,1.533789,0.711704,1.328768,1.023724,1.095108
5.808333,0.130224,2.90713,0.134886,2.83254,0.13503,2.711894,0.160123,2.371259,0.220406,2.065421,0.274142,1.805237,0.443857,1.532755,0.705852,1.326707,1.016884,1.091646
5.816667,0.130298,2.907163,0.131852,2.836925,0.134933,2.711892,0.158649,2.371436,0.217752,2.065411,0.269888,1.804916,0.438703,1.532038,0.699735,1.324826,1.009878,1.088367
5.825,0.130185,2.907156,0.134838,2.832692,0.134813,2.711874,0.15725,2.371569,0.21475,2.065266,0.265829,1.804749,0.433076,1.530968,0.693387,1.322751,1.002557,1.08507
5.833333,0.130174,2.907099,0.131796,2.83692,0.134715,2.711866,0.155928,2.371791,0.211862,2.065253,0.261385,1.804328,0.427628,1.5303,0.687005,1.321045,0.995311,1.081683
5.841667,0.130202,2.907135,0.134779,2.832719,0.134593,2.711861,0.154627,2.371936,0.208738,2.064954,0.257116,1.80374,0.42154,1.529639,0.680573,1.319159,0.987667,1.078516
5.85,0.130256,2.907176,0.130237,2.836534,0.134501,2.711828,0.15327,2.372101,0.205821,2.065034,0.252527,1.803419,0.416241,1.528583,0.673852,1.317101,0.979998,1.075136
5.858333,0.130198,2.907139,0.134687,2.832562,0.134376,2.711829,0.151911,2.372189,0.202515,2.064788,0.24774,1.80334,0.409838,1.528062,0.667056,1.315187,0.972217,1.071868
5.866667,0.130145,2.907153,0.130168,2.83653,0.1343,2.711781,0.150647,2.372267,0.199624,2.064715,0.242961,1.802751,0.40444,1.52703,0.660132,1.313235,0.9645,1.068653
5.875,0.130127,2.907155,0.134627,2.832566,0.13417,2.711769,0.149235,2.372405,0.196357,2.064493,0.238424,1.802517,0.398336,1.526444,0.653269,1.311549,0.956374,1.065416
5.883333,0.130131,2.907148,0.130079,2.836503,0.134076,2.711746,0.147836,2.372508,0.193112,2.064397,0.234119,1.80233,0.392345,1.526,0.646328,1.310024,0.948385,1.06222
5.891667,0.130133,2.907158,0.134528,2.832583,0.133969,2.711747,0.146434,2.372769,0.189977,2.064351,0.229544,1.802038,0.386237,1.525464,0.639368,1.308138,0.940269,1.058995
5.9,0.13004,2.907154,0.131532,2.836922,0.133825,2.711765,0.145067,2.373013,0.186629,2.064422,0.224633,1.80242,0.379975,1.525044,0.632155,1.306515,0.932243,1.056231
5.908333,0.130107,2.90722,0.134456,2.832794,0.133758,2.711822,0.143759,2.373236,0.183562,2.064473,0.219912,1.801144,0.373628,1.525044,0.625099,1.305076,0.924463,1.054468
5.916667,0.13009,2.907231,0.131457,2.836974,0.133649,2.711855,0.142277,2.373567,0.180211,2.06431,0.21498,1.801228,0.367496,1.524553,0.618148,1.303689,0.916465,1.051454
5.925,0.130111,2.907243,0.134349,2.832803,0.133275,2.712267,0.14095,2.373864,0.177148,2.064562,0.210452,1.80133,0.361185,1.523942,0.611171,1.302397,0.908498,1.048941
5.933333,0.129959,2.90721,0.131376,2.837014,0.133152,2.712284,0.139604,2.374178,0.173862,2.064483,0.205636,1.800977,0.356465,1.525205,0.604225,1.30095,0.900544,1.046203
5.941667,0.129979,2.907195,0.134241,2.832863,0.133288,2.711927,0.138235,2.374518,0.170957,2.064665,0.201018,1.800918,0.350458,1.523635,0.597423,1.29958,0.892549,1.043696
5.95,0.130012,2.90725,0.131272,2.837042,0.133252,2.711902,0.137022,2.374744,0.167786,2.0646,0.196436,1.800613,0.344461,1.523246,0.590603,1.298358,0.884883,1.04121
5.958333,0.130017,2.907255,0.134219,2.832838,0.132865,2.712249,0.135807,2.37491,0.164806,2.064584,0.192005,1.800461,0.339124,1.523896,0.583896,1.29681,0.877293,1.038619
5.966667,0.129987,2.907222,0.131186,2.837022,0.133085,2.711846,0.134647,2.375057,0.161926,2.064553,0.187786,1.800295,0.334449,1.524459,0.577553,1.295428,0.869699,1.035761
5.975,0.129966,2.907239,0.134142,2.832793,0.133001,2.71182,0.133419,2.375227,0.158911,2.064606,0.18338,1.800432,0.328559,1.523771,0.571083,1.294299,0.862407,1.033631
5.983333,0.12991,2.907207,0.131116,2.837009,0.132919,2.711828,0.132126,2.375512,0.156185,2.06466,0.1794,1.80016,0.322951,1.523222,0.564827,1.293085,0.855177,1.031418
5.991667,0.129909,2.907216,0.134033,2.832827,0.132873,2.711852,0.13093,2.37573,0.153534,2.064867,0.175218,1.800226,0.317132,1.52286,0.55874,1.291741,0.848206,1.029079
6,0.12994,2.907251,0.131078,2.837044,0.132811,2.711921,0.129862,2.375989,0.150794,2.065013,0.171443,1.800356,0.310408,1.520767,0.552773,1.290694,0.841294,1.026912
6.008333,0.129868,2.907231,0.133962,2.832886,0.13276,2.712,0.128687,2.376283,0.14825,2.065297,0.167362,1.80042,0.307246,1.5229,0.546926,1.289664,0.834692,1.024975
6.016667,0.129837,2.907234,0.131008,2.837101,0.132437,2.712474,0.127511,2.376685,0.145683,2.065393,0.163745,1.800701,0.302081,1.522291,0.541315,1.288887,0.82816,1.022983
6.025,0.129869,2.907267,0.13392,2.832925,0.132345,2.712538,0.126504,2.377038,0.143183,2.065745,0.160053,1.800816,0.29777,1.522849,0.535904,1.287865,0.821883,1.021545
6.033333,0.129859,2.907265,0.130978,2.837084,0.132281,2.712604,0.125506,2.377421,0.140781,2.066154,0.156384,1.801094,0.292639,1.522063,0.53063,1.286879,0.815842,1.019614
6.041667,0.129863,2.907289,0.133841,2.832966,0.132236,2.712598,0.124532,2.377676,0.138461,2.066229,0.153247,1.80129,0.287668,1.521221,0.525329,1.285789,0.80991,1.017972
6.05,0.129892,2.907285,0.130933,2.837097,0.132206,2.712591,0.123585,2.377889,0.136144,2.066357,0.149691,1.801294,0.28388,1.52145,0.520271,1.284898,0.80393,1.01598
6.058333,0.129898,2.907296,0.133858,2.83291,0.132134,2.712518,0.122407,2.378043,0.134023,2.066697,0.146313,1.801386,0.278406,1.519797,0.515287,1.283548,0.798359,1.014105
6.066667,0.129907,2.90729,0.130902,2.837065,0.132128,2.712451,0.121446,2.37823,0.131855,2.066767,0.143131,1.801305,0.274065,1.518854,0.510554,1.282742,0.792696,1.012227
6.075,0.129917,2.907276,0.133793,2.83294,0.132049,2.71241,0.120559,2.378493,0.129598,2.066698,0.139742,1.801655,0.270294,1.518973,0.505896,1.281711,0.787465,1.010689
6.083333,0.12982,2.907205,0.130849,2.837069,0.132285,2.712057,0.119745,2.378716,0.127673,2.066942,0.136628,1.801806,0.265907,1.518102,0.501274,1.280928,0.782228,1.009152
6.091667,0.129817,2.907247,0.133758,2.832908,0.131883,2.712437,0.118848,2.378982,0.125524,2.067396,0.133766,1.801982,0.262268,1.518215,0.496894,1.280191,0.77709,1.007833
6.1,0.129822,2.907256,0.130817,2.83707,0.131848,2.71252,0.118009,2.379292,0.123632,2.067725,0.130729,1.802205,0.25825,1.517849,0.492537,1.279505,0.771999,1.006355
6.108333,0.129849,2.907252,0.133697,2.832979,0.131772,2.712612,0.117146,2.3796,0.121633,2.067899,0.127912,1.802549,0.254097,1.517116,0.488152,1.278736,0.767159,1.005182
6.116667,0.12993,2.907317,0.130811,2.837075,0.131674,2.712695,0.116215,2.379932,0.119609,2.068183,0.125339,1.802903,0.251034,1.517882,0.48422,1.278404,0.762572,1.004104
6.125,0.129851,2.907275,0.133649,2.832983,0.131613,2.712752,0.115373,2.380147,0.117859,2.068555,0.122828,1.803448,0.246679,1.516658,0.480223,1.277856,0.757808,1.00295
6.133333,0.129618,2.907472,0.130786,2.837078,0.131542,2.712775,0.114473,2.380354,0.116114,2.068798,0.120229,1.803728,0.243184,1.516412,0.47569,1.276839,0.753145,1.001927
6.141667,0.129874,2.907281,0.133611,2.832976,0.131475,2.712736,0.113658,2.380516,0.114062,2.068788,0.117141,1.803293,0.239707,1.51645,0.471773,1.27611,0.748762,1.000685
6.15,0.129913,2.907295,0.130746,2.837091,0.13144,2.712687,0.112199,2.38044,0.112338,2.06885,0.114288,1.803424,0.236067,1.51586,0.467801,1.275544,0.744065,0.999462
6.158333,0.129834,2.907274,0.133592,2.832961,0.131384,2.712632,0.111432,2.380468,0.110587,2.069069,0.111172,1.803064,0.232537,1.515525,0.463762,1.274839,0.739477,0.9981
6.166667,0.129847,2.90729,0.130763,2.837085,0.131358,2.712574,0.110604,2.380538,0.108614,2.06913,0.108541,1.803035,0.228832,1.515053,0.459842,1.273967,0.735235,0.997188
6.175,0.129854,2.9073,0.133579,2.832911,0.131278,2.712548,0.109794,2.380791,0.106753,2.069185,0.105761,1.803223,0.225613,1.514915,0.455879,1.273478,0.730693,0.996152
6.183333,0.129815,2.907251,0.130673,2.837059,0.131197,2.712551,0.108945,2.380967,0.104974,2.069385,0.103059,1.80345,0.222014,1.514935,0.452035,1.27311,0.72631,0.994924
6.191667,0.129765,2.907253,0.133586,2.83291,0.131134,2.712578,0.108137,2.381152,0.103239,2.069604,0.100581,1.803728,0.218523,1.51482,0.448148,1.272489,0.721979,0.994092
6.2,0.129842,2.907282,0.13066,2.837037,0.131048,2.71266,0.107339,2.381342,0.101492,2.069902,0.097732,1.803862,0.215023,1.514696,0.444049,1.272052,0.717422,0.993115
6.208333,0.129867,2.907327,0.133429,2.833022,0.130977,2.712715,0.10656,2.381507,0.099754,2.07015,0.094947,1.804373,0.21143,1.514589,0.44043,1.271588,0.713084,0.99235
6.216667,0.129859,2.90731,0.130666,2.837078,0.130931,2.712751,0.105715,2.38171,0.097807,2.070291,0.092573,1.804766,0.208161,1.514661,0.436233,1.271247,0.708889,0.991462
6.225,0.129807,2.907313,0.133403,2.833081,0.130898,2.712766,0.10494,2.381802,0.095918,2.070523,0.089691,1.804813,0.204464,1.514885,0.432388,1.270846,0.704285,0.990528
6.233333,0.129774,2.907334,0.1306,2.837079,0.130893,2.712779,0.104102,2.381873,0.094257,2.070771,0.087131,1.805078,0.201017,1.514958,0.428346,1.27043,0.699652,0.98912
6.241667,0.129732,2.907292,0.133357,2.833107,0.130881,2.712735,0.103282,2.381965,0.092208,2.070959,0.084176,1.805169,0.197411,1.514533,0.42434,1.269969,0.695224,0.988202
6.25,0.129806,2.907299,0.130599,2.837061,0.130854,2.712722,0.102461,2.382106,0.090244,2.071011,0.081556,1.805495,0.193776,1.514558,0.420406,1.26933,0.690752,0.987214
6.258333,0.129823,2.907322,0.133361,2.833027,0.130834,2.712691,0.101688,2.382252,0.088632,2.071229,0.078825,1.805945,0.190146,1.51438,0.41627,1.269044,0.686284,0.987006
6.266667,0.129838,2.907315,0.130555,2.837043,0.130798,2.712678,0.100856,2.382448,0.086848,2.071447,0.076057,1.805944,0.186517,1.514502,0.412099,1.268465,0.681841,0.986074
6.275,0.129773,2.907296,0.133338,2.833004,0.130778,2.712649,0.100038,2.382558,0.084919,2.071587,0.073289,1.806305,0.182719,1.514253,0.408144,1.268102,0.676992,0.984969
6.283333,0.129772,2.907287,0.13056,2.837037,0.130758,2.712613,0.099229,2.382676,0.083079,2.071712,0.070418,1.806691,0.179062,1.514353,0.403712,1.267424,0.672248,0.983872
6.291667,0.129775,2.907299,0.133349,2.832965,0.130751,2.712581,0.098453,2.38272,0.081284,2.071894,0.067534,1.806757,0.175057,1.514082,0.399573,1.267049,0.667441,0.982958
6.3,0.129797,2.907328,0.130517,2.837048,0.130688,2.712574,0.09771,2.382769,0.079402,2.072081,0.064748,1.807088,0.171274,1.513918,0.395293,1.266406,0.662595,0.982008
6.308333,0.129736,2.907257,0.133358,2.832959,0.130674,2.712573,0.096846,2.382835,0.077356,2.072218,0.061731,1.8072,0.167156,1.51379,0.390808,1.266074,0.65759,0.981144
6.316667,0.129818,2.907298,0.1305,2.837054,0.130644,2.712578,0.09605,2.382944,0.075465,2.072328,0.058805,1.807476,0.163485,1.513901,0.38645,1.265655,0.652567,0.980149
6.325,0.12977,2.907279,0.133307,2.833012,0.130609,2.712611,0.095268,2.383089,0.073453,2.072631,0.055925,1.807937,0.159527,1.514127,0.381921,1.265278,0.647615,0.979328
6.333333,0.129706,2.907271,0.13053,2.837084,0.130577,2.712681,0.094578,2.383256,0.071732,2.072871,0.052825,1.808217,0.155667,1.514335,0.377423,1.264987,0.642297,0.978279
6.341667,0.129817,2.907343,0.133247,2.83307,0.13055,2.712759,0.0939,2.383479,0.069681,2.07315,0.050112,1.808723,0.151839,1.514555,0.372861,1.264632,0.636907,0.977188
6.35,0.129731,2.907352,0.130462,2.837158,0.130509,2.712824,0.093183,2.383631,0.067639,2.073402,0.047026,1.809078,0.147835,1.514513,0.36835,1.264351,0.631567,0.976243
6.358333,0.129491,2.907546,0.133194,2.833094,0.130507,2.712829,0.092404,2.383752,0.065933,2.073724,0.044148,1.80939,0.143916,1.514522,0.36361,1.263659,0.626019,0.974969
6.366667,0.129749,2.907347,0.130451,2.83711,0.130501,2.712822,0.09166,2.3838,0.064119,2.0739,0.041357,1.809636,0.139955,1.514797,0.358816,1.263207,0.620575,0.973606
6.375,0.129717,2.907337,0.133205,2.833033,0.130497,2.712793,0.090968,2.383815,0.062095,2.074018,0.038348,1.809971,0.136274,1.514799,0.354295,1.262476,0.614966,0.972264
6.383333,0.12975,2.907335,0.130439,2.837068,0.130489,2.712731,0.090282,2.383773,0.060284,2.074192,0.035512,1.810201,0.132245,1.514795,0.349465,1.261723,0.609148,0.97079
6.391667,0.129831,2.907346,0.133219,2.832995,0.13046,2.712648,0.089631,2.383671,0.058614,2.074266,0.032818,1.810228,0.128317,1.514784,0.34467,1.261016,0.603495,0.969104
6.4,0.129861,2.907366,0.130444,2.837059,0.13042,2.712634,0.089012,2.383654,0.056779,2.074304,0.029767,1.810505,0.124468,1.514745,0.339892,1.260257,0.5976,0.967422
6.408333,0.129835,2.90739,0.133216,2.832938,0.130373,2.712616,0.088477,2.383611,0.055068,2.074458,0.027289,1.810801,0.120771,1.514861,0.33493,1.258994,0.591801,0.965948
6.416667,0.129811,2.90735,0.130435,2.837045,0.130357,2.712634,0.087875,2.383727,0.053338,2.074701,0.024481,1.811195,0.116992,1.515096,0.330576,1.259111,0.585935,0.964306
6.425,0.129819,2.907349,0.133193,2.833026,0.130293,2.7127,0.087293,2.383871,0.051577,2.075004,0.022001,1.811543,0.11353,1.515533,0.325832,1.258481,0.580203,0.962685
6.433333,0.129685,2.907297,0.130435,2.837063,0.130272,2.712776,0.086735,2.384111,0.050013,2.075297,0.01948,1.812086,0.109987,1.515699,0.32122,1.258122,0.574377,0.9612
6.441667,0.129691,2.907312,0.133109,2.833109,0.130197,2.712876,0.086146,2.384319,0.048583,2.075571,0.017078,1.812531,0.106591,1.515987,0.316634,1.257221,0.568447,0.959577
6.45,0.129467,2.907535,0.130432,2.837099,0.13015,2.712958,0.085578,2.38458,0.047024,2.075888,0.014698,1.812893,0.103105,1.516162,0.311962,1.256631,0.562652,0.957927
6.458333,0.129432,2.907519,0.133176,2.833093,0.130108,2.712985,0.085044,2.384777,0.045442,2.076089,0.012301,1.813409,0.099862,1.516255,0.307669,1.255884,0.556946,0.956477
6.466667,0.129448,2.907555,0.130385,2.83713,0.130053,2.713016,0.084399,2.385007,0.044075,2.076425,0.010226,1.813854,0.096528,1.51636,0.303234,1.255131,0.551271,0.954633
6.475,0.129441,2.90753,0.133112,2.833083,0.12998,2.712951,0.08383,2.385124,0.042743,2.076672,0.008053,1.814169,0.093319,1.516284,0.298828,1.254134,0.545653,0.952577
6.483333,0.129708,2.907291,0.130355,2.837084,0.129937,2.712857,0.083307,2.385164,0.041389,2.076894,0.005901,1.814431,0.090264,1.516105,0.294508,1.253168,0.53982,0.950409
6.491667,0.129689,2.907294,0.133105,2.833004,0.129878,2.712737,0.082758,2.385134,0.039982,2.076967,0.003997,1.814708,0.087102,1.515993,0.29039,1.252253,0.534257,0.948263
6.5,0.129713,2.90727,0.130385,2.837014,0.129853,2.712643,0.082248,2.38503,0.03875,2.07715,0.001967,1.81493,0.084003,1.515672,0.285894,1.251006,0.5285,0.946212
6.508333,0.129774,2.907284,0.1332,2.832864,0.12983,2.712581,0.081737,2.385091,0.037505,2.077352,-0.000059,1.815166,0.080988,1.515403,0.281976,1.250069,0.523041,0.944409
6.516667,0.129801,2.90729,0.130333,2.837017,0.129807,2.712594,0.081267,2.385184,0.036267,2.07764,-0.001928,1.815565,0.077912,1.515288,0.277834,1.249242,0.517762,0.9425
6.525,0.129781,2.907304,0.133117,2.832953,0.129763,2.712636,0.080786,2.385351,0.03493,2.077989,-0.003948,1.816451,0.075308,1.515547,0.273835,1.24849,0.512374,0.940869
6.533333,0.129792,2.907305,0.130347,2.836998,0.129747,2.712742,0.080319,2.385614,0.0338,2.078279,-0.005513,1.816405,0.072192,1.515191,0.269727,1.247793,0.507112,0.939217
6.541667,0.12977,2.907344,0.133055,2.833068,0.129693,2.71284,0.07977,2.385921,0.032675,2.078618,-0.00725,1.816833,0.069555,1.515527,0.265931,1.247238,0.502008,0.937782
6.55,0.12945,2.907493,0.130336,2.837044,0.129674,2.712901,0.07932,2.386177,0.031654,2.078994,-0.009099,1.817399,0.066795,1.515508,0.262258,1.246744,0.496815,0.936381
6.558333,0.129478,2.907524,0.133009,2.83315,0.129648,2.712934,0.078827,2.386347,0.030513,2.07929,-0.010983,1.817862,0.064051,1.515449,0.258476,1.246152,0.491859,0.934824
6.566667,0.129478,2.907525,0.130362,2.837082,0.129636,2.712944,0.07834,2.386491,0.029278,2.079589,-0.012791,1.818457,0.061438,1.515439,0.254707,1.245292,0.486979,0.933219
6.575,0.12966,2.907304,0.133037,2.833087,0.129584,2.712874,0.077858,2.386638,0.02806,2.079762,-0.014336,1.818738,0.058703,1.515278,0.251116,1.244617,0.482106,0.931809
6.583333,0.129719,2.907325,0.130333,2.837044,0.129568,2.712844,0.077409,2.386719,0.026948,2.079971,-0.016163,1.819126,0.056142,1.515304,0.247926,1.244462,0.477481,0.930405
6.591667,0.129744,2.907312,0.133074,2.833011,0.129524,2.712792,0.076912,2.386855,0.025922,2.080181,-0.017853,1.819129,0.05362,1.515228,0.244269,1.243769,0.472915,0.929037
6.6,0.129728,2.907277,0.130304,2.837022,0.129511,2.712729,0.076447,2.386911,0.024894,2.08034,-0.019405,1.819348,0.051188,1.515358,0.241014,1.243253,0.468336,0.927801
